state,placefp,county,stab,cntyname,placenm,pop10,afact
FIPS state,placefp,county,State Postal Code,cntyname,Place Name,"Total Pop, 2010 census",placefp to county alloc factor
09,45120,013,CT,Tolland CT,"Mansfield Center CDP, CT",947,1
09,45595,011,CT,New London CT,"Mashantucket CDP, CT",299,1
09,46450,009,CT,New Haven CT,"Meriden city, CT",60868,1
09,47290,007,CT,Middlesex CT,"Middletown city, CT",47648,1
09,47515,009,CT,New Haven CT,"Milford city (balance), CT",51271,1
09,49110,007,CT,Middlesex CT,"Moodus CDP, CT",1413,1
09,49180,015,CT,Windham CT,"Moosup CDP, CT",3231,1
09,49810,011,CT,New London CT,"Mystic CDP, CT",4205,1
09,49880,009,CT,New Haven CT,"Naugatuck borough, CT",31862,1
09,50370,003,CT,Hartford CT,"New Britain city, CT",73206,1
09,51420,005,CT,Litchfield CT,"New Hartford Center CDP, CT",1385,1
09,52000,009,CT,New Haven CT,"New Haven city, CT",129779,1
09,52210,003,CT,Hartford CT,"Newington CDP, CT",30562,1
09,52280,011,CT,New London CT,"New London city, CT",27620,1
09,52560,005,CT,Litchfield CT,"New Milford CDP, CT",6523,1
09,52770,005,CT,Litchfield CT,"New Preston CDP, CT",1182,1
09,52910,001,CT,Fairfield CT,"Newtown borough, CT",1941,1
09,53120,011,CT,New London CT,"Niantic CDP, CT",3114,1
09,53260,011,CT,New London CT,"Noank CDP, CT",1796,1
09,53400,005,CT,Litchfield CT,"Norfolk CDP, CT",553,1
09,54660,003,CT,Hartford CT,"North Granby CDP, CT",1944,1
09,54730,015,CT,Windham CT,"North Grosvenor Dale CDP, CT",1530,1
09,54940,009,CT,New Haven CT,"North Haven CDP, CT",24093,1
09,55725,005,CT,Litchfield CT,"Northwest Harwinton CDP, CT",3252,1
09,55990,001,CT,Fairfield CT,"Norwalk city, CT",85603,1
09,56200,011,CT,New London CT,"Norwich city, CT",40493,1
09,56690,005,CT,Litchfield CT,"Oakville CDP, CT",9047,1
09,56900,001,CT,Fairfield CT,"Old Greenwich CDP, CT",6611,1
09,57180,011,CT,New London CT,"Old Mystic CDP, CT",3554,1
09,57390,007,CT,Middlesex CT,"Old Saybrook Center CDP, CT",2039,1
09,57670,009,CT,New Haven CT,"Orange CDP, CT",13956,1
09,58520,011,CT,New London CT,"Oxoboxo River CDP, CT",3165,1
09,59140,011,CT,New London CT,"Pawcatuck CDP, CT",5624,1
09,59210,001,CT,Fairfield CT,"Pemberwick CDP, CT",3680,1
09,60090,015,CT,Windham CT,"Plainfield Village CDP, CT",2557,1
09,61730,011,CT,New London CT,"Poquonock Bridge CDP, CT",1727,1
09,61870,007,CT,Middlesex CT,"Portland CDP, CT",5862,1
09,62640,015,CT,Windham CT,"Putnam CDP, CT",7214,1
09,63270,015,CT,Windham CT,"Quinebaug CDP, CT",1133,1
09,63900,001,CT,Fairfield CT,"Ridgefield CDP, CT",7645,1
09,64530,001,CT,Fairfield CT,"Riverside CDP, CT",8416,1
09,65230,013,CT,Tolland CT,"Rockville CDP, CT",7474,1
09,66455,003,CT,Hartford CT,"Salmon Brook CDP, CT",2324,1
09,67050,007,CT,Middlesex CT,"Saybrook Manor CDP, CT",1052,1
09,67890,005,CT,Litchfield CT,"Sharon CDP, CT",729,1
09,68100,001,CT,Fairfield CT,"Shelton city, CT",39559,1
09,68450,003,CT,Hartford CT,"Sherwood Manor CDP, CT",5410,1
09,69010,003,CT,Hartford CT,"Simsbury Center CDP, CT",5836,1
09,69150,013,CT,Tolland CT,"Somers CDP, CT",1789,1
09,69990,013,CT,Tolland CT,"South Coventry CDP, CT",1483,1
09,71040,001,CT,Fairfield CT,"Southport CDP, CT",1585,1
09,71250,015,CT,Windham CT,"South Windham CDP, CT",1421,1
09,71460,003,CT,Hartford CT,"Southwood Acres CDP, CT",7657,1
09,71530,015,CT,Windham CT,"South Woodstock CDP, CT",1291,1
09,72300,013,CT,Tolland CT,"Stafford Springs CDP, CT",4988,1
09,73000,001,CT,Fairfield CT,"Stamford city, CT",122643,1
09,73700,011,CT,New London CT,"Stonington borough, CT",929,1
09,73980,013,CT,Tolland CT,"Storrs CDP, CT",15344,1
09,74260,001,CT,Fairfield CT,"Stratford CDP, CT",51384,1
09,74655,003,CT,Hartford CT,"Suffield Depot CDP, CT",1325,1
09,75100,003,CT,Hartford CT,"Tariffville CDP, CT",1324,1
09,75200,003,CT,Hartford CT,"Terramuggus CDP, CT",1025,1
09,75240,005,CT,Litchfield CT,"Terryville CDP, CT",5387,1
09,75660,005,CT,Litchfield CT,"Thomaston CDP, CT",1910,1
09,75940,003,CT,Hartford CT,"Thompsonville CDP, CT",8577,1
09,76500,005,CT,Litchfield CT,"Torrington city, CT",36383,1
09,77270,001,CT,Fairfield CT,"Trumbull CDP, CT",36018,1
09,78880,009,CT,New Haven CT,"Wallingford Center CDP, CT",18209,1
09,80000,009,CT,New Haven CT,"Waterbury city, CT",110366,1
09,80210,011,CT,New London CT,"Waterford CDP, CT",2887,1
09,80420,005,CT,Litchfield CT,"Watertown CDP, CT",3574,1
09,80630,015,CT,Windham CT,"Wauregan CDP, CT",1205,1
09,80770,003,CT,Hartford CT,"Weatogue CDP, CT",2776,1
09,81750,007,CT,Middlesex CT,"Westbrook Center CDP, CT",2413,1
09,82660,003,CT,Hartford CT,"West Hartford CDP, CT",63268,1
09,82800,009,CT,New Haven CT,"West Haven city, CT",55564,1
09,83570,001,CT,Fairfield CT,"Westport CDP, CT",26391,1
09,83990,003,CT,Hartford CT,"West Simsbury CDP, CT",2447,1
09,84970,003,CT,Hartford CT,"Wethersfield CDP, CT",26668,1
09,85810,015,CT,Windham CT,"Willimantic CDP, CT",17737,1
09,86380,001,CT,Fairfield CT,"Wilton Center CDP, CT",732,1
09,87140,003,CT,Hartford CT,"Windsor Locks CDP, CT",12498,1
09,87350,005,CT,Litchfield CT,"Winsted CDP, CT",7712,1
09,87980,005,CT,Litchfield CT,"Woodbury Center CDP, CT",1294,1
09,88050,009,CT,New Haven CT,"Woodmont borough, CT",1488,1
09,99999,001,CT,Fairfield CT, ,241087,0.173
09,99999,003,CT,Hartford CT, ,347345,0.249
09,99999,005,CT,Litchfield CT, ,104280,0.075
09,99999,007,CT,Middlesex CT, ,84543,0.061
09,99999,009,CT,New Haven CT, ,283385,0.203
09,99999,011,CT,New London CT, ,144016,0.103
09,99999,013,CT,Tolland CT, ,115731,0.083
09,99999,015,CT,Windham CT, ,74439,0.053
10,01400,003,DE,New Castle DE,"Arden village, DE",439,1
10,01530,003,DE,New Castle DE,"Ardencroft village, DE",231,1
10,01660,003,DE,New Castle DE,"Ardentown village, DE",264,1
10,04130,003,DE,New Castle DE,"Bear CDP, DE",19371,1
10,04650,003,DE,New Castle DE,"Bellefonte town, DE",1193,1
10,05690,005,DE,Sussex DE,"Bethany Beach town, DE",1060,1
10,05820,005,DE,Sussex DE,"Bethel town, DE",171,1
10,06730,005,DE,Sussex DE,"Blades town, DE",1241,1
10,07250,001,DE,Kent DE,"Bowers town, DE",335,1
10,08680,005,DE,Sussex DE,"Bridgeville town, DE",2048,1
10,09850,003,DE,New Castle DE,"Brookside CDP, DE",14353,1
10,10760,001,DE,Kent DE,"Camden town, DE",3464,1
10,14660,001,DE,Kent DE,"Cheswold town, DE",1380,1
10,15310,003,DE,New Castle DE,"Claymont CDP, DE",8253,1
10,15440,001,DE,Kent DE,"Clayton town, DE",2918,1
10,18950,005,DE,Sussex DE,"Dagsboro town, DE",805,1
10,19730,003,DE,New Castle DE,"Delaware City city, DE",1695,1
10,20380,005,DE,Sussex DE,"Delmar town, DE",1597,1
10,20900,005,DE,Sussex DE,"Dewey Beach town, DE",341,1
10,21200,001,DE,Kent DE,"Dover city, DE",36047,1
10,21387,001,DE,Kent DE,"Dover Base Housing CDP, DE",3450,1
10,23240,003,DE,New Castle DE,"Edgemoor CDP, DE",5677,1
10,24020,005,DE,Sussex DE,"Ellendale town, DE",381,1
10,24540,003,DE,New Castle DE,"Elsmere town, DE",6131,1
10,25840,001,DE,Kent DE,"Farmington town, DE",110,1
10,26620,001,DE,Kent DE,"Felton town, DE",1298,1
10,26880,005,DE,Sussex DE,"Fenwick Island town, DE",379,1
10,28310,005,DE,Sussex DE,"Frankford town, DE",847,1
10,28440,001,DE,Kent DE,"Frederica town, DE",774,1
10,29090,005,DE,Sussex DE,"Georgetown town, DE",6422,1
10,29350,003,DE,New Castle DE,"Glasgow CDP, DE",14303,1
10,31430,003,DE,New Castle DE,"Greenville CDP, DE",2326,1
10,31560,005,DE,Sussex DE,"Greenwood town, DE",973,1
10,33120,001,DE,Kent DE,"Harrington city, DE",3562,1
10,33250,001,DE,Kent DE,"Hartly town, DE",74,1
10,33900,005,DE,Sussex DE,"Henlopen Acres town, DE",122,1
10,34810,001,DE,Kent DE,"Highland Acres CDP, DE",3459,1
10,35850,003,DE,New Castle DE,"Hockessin CDP, DE",13527,1
10,36760,001,DE,Kent DE,"Houston town, DE",374,1
10,38710,001,DE,Kent DE,"Kent Acres CDP, DE",1890,1
10,39100,001,DE,Kent DE,"Kenton town, DE",261,1
10,41310,005,DE,Sussex DE,"Laurel town, DE",3708,1
10,41700,001,DE,Kent DE,"Leipsic town, DE",183,1
10,41830,005,DE,Sussex DE,"Lewes city, DE",2747,1
10,42870,001,DE,Kent DE,"Little Creek town, DE",224,1
10,43245,005,DE,Sussex DE,"Long Neck CDP, DE",1980,1
10,44430,001,DE,Kent DE,"Magnolia town, DE",225,1
10,47030,003,DE,New Castle DE,"Middletown town, DE",18871,1
10,47420,001,DE,Kent DE,"Milford city, DE",3780,0.395
10,47420,005,DE,Sussex DE,"Milford city, DE",5779,0.605
10,47940,005,DE,Sussex DE,"Millsboro town, DE",3877,1
10,48200,005,DE,Sussex DE,"Millville town, DE",544,1
10,48330,005,DE,Sussex DE,"Milton town, DE",2576,1
10,50670,003,DE,New Castle DE,"Newark city, DE",31454,1
10,50800,003,DE,New Castle DE,"New Castle city, DE",5285,1
10,51190,003,DE,New Castle DE,"Newport town, DE",1055,1
10,52490,003,DE,New Castle DE,"North Star CDP, DE",7980,1
10,53920,005,DE,Sussex DE,"Ocean View town, DE",1882,1
10,54050,003,DE,New Castle DE,"Odessa town, DE",364,1
10,56490,003,DE,New Castle DE,"Pike Creek CDP, DE",7898,1
10,56500,003,DE,New Castle DE,"Pike Creek Valley CDP, DE",11217,1
10,60290,005,DE,Sussex DE,"Rehoboth Beach city, DE",1327,1
10,61265,001,DE,Kent DE,"Rising Sun-Lebanon CDP, DE",3391,1
10,61480,001,DE,Kent DE,"Riverview CDP, DE",2456,1
10,61720,001,DE,Kent DE,"Rodney Village CDP, DE",1487,1
10,64320,005,DE,Sussex DE,"Seaford city, DE",6928,1
10,64840,005,DE,Sussex DE,"Selbyville town, DE",2167,1
10,67050,005,DE,Sussex DE,"Slaughter Beach town, DE",207,1
10,67310,001,DE,Kent DE,"Smyrna town, DE",9989,0.997
10,67310,003,DE,New Castle DE,"Smyrna town, DE",34,0.003
10,67700,005,DE,Sussex DE,"South Bethany town, DE",449,1
10,72510,003,DE,New Castle DE,"Townsend town, DE",2049,1
10,74330,001,DE,Kent DE,"Viola town, DE",157,1
10,77580,003,DE,New Castle DE,"Wilmington city, DE",70851,1
10,77840,003,DE,New Castle DE,"Wilmington Manor CDP, DE",7889,1
10,80830,001,DE,Kent DE,"Woodside town, DE",181,1
10,80895,001,DE,Kent DE,"Woodside East CDP, DE",2316,1
10,81350,001,DE,Kent DE,"Wyoming town, DE",1313,1
10,99999,001,DE,Kent DE, ,77212,0.152
10,99999,003,DE,New Castle DE, ,285769,0.561
10,99999,005,DE,Sussex DE, ,146587,0.288
11,50000,001,DC,District of Columbia DC,"Washington city, DC",601723,1
12,00075,099,FL,Palm Beach FL,"Acacia Villas CDP, FL",427,1
12,00375,001,FL,Alachua FL,"Alachua city, FL",9059,1
12,00410,095,FL,Orange FL,"Alafaya CDP, FL",78113,1
12,00625,063,FL,Jackson FL,"Alford town, FL",489,1
12,00800,113,FL,Santa Rosa FL,"Allentown CDP, FL",894,1
12,00950,117,FL,Seminole FL,"Altamonte Springs city, FL",41496,1
12,01000,013,FL,Calhoun FL,"Altha town, FL",536,1
12,01050,069,FL,Lake FL,"Altoona CDP, FL",89,1
12,01100,105,FL,Polk FL,"Alturas CDP, FL",4185,1
12,01125,071,FL,Lee FL,"Alva CDP, FL",2596,1
12,01353,075,FL,Levy FL,"Andrews CDP, FL",798,1
12,01475,081,FL,Manatee FL,"Anna Maria city, FL",1503,1
12,01625,037,FL,Franklin FL,"Apalachicola city, FL",2231,1
12,01675,057,FL,Hillsborough FL,"Apollo Beach CDP, FL",14055,1
12,01700,095,FL,Orange FL,"Apopka city, FL",41542,1
12,01750,027,FL,DeSoto FL,"Arcadia city, FL",7637,1
12,01775,001,FL,Alachua FL,"Archer city, FL",1118,1
12,01875,053,FL,Hernando FL,"Aripeka CDP, FL",72,0.234
12,01875,101,FL,Pasco FL,"Aripeka CDP, FL",236,0.766
12,02187,019,FL,Clay FL,"Asbury Lake CDP, FL",8700,1
12,02250,069,FL,Lake FL,"Astatula town, FL",1810,1
12,02275,069,FL,Lake FL,"Astor CDP, FL",1556,1
12,02400,031,FL,Duval FL,"Atlantic Beach city, FL",12655,1
12,02500,099,FL,Palm Beach FL,"Atlantis city, FL",2005,1
12,02550,105,FL,Polk FL,"Auburndale city, FL",13507,1
12,02575,065,FL,Jefferson FL,"Aucilla CDP, FL",100,1
12,02660,113,FL,Santa Rosa FL,"Avalon CDP, FL",679,1
12,02681,086,FL,Miami-Dade FL,"Aventura city, FL",35762,1
12,02750,055,FL,Highlands FL,"Avon Park city, FL",8836,1
12,02850,095,FL,Orange FL,"Azalea Park CDP, FL",12556,1
12,02900,105,FL,Polk FL,"Babson Park CDP, FL",1356,1
12,02925,113,FL,Santa Rosa FL,"Bagdad CDP, FL",3761,1
12,03250,031,FL,Duval FL,"Baldwin town, FL",1425,1
12,03275,086,FL,Miami-Dade FL,"Bal Harbour village, FL",2513,1
12,03375,057,FL,Hillsborough FL,"Balm CDP, FL",1457,1
12,03480,103,FL,Pinellas FL,"Bardmoor CDP, FL",9732,1
12,03675,105,FL,Polk FL,"Bartow city, FL",17298,1
12,03725,063,FL,Jackson FL,"Bascom town, FL",121,1
12,03975,086,FL,Miami-Dade FL,"Bay Harbor Islands town, FL",5628,1
12,04070,095,FL,Orange FL,"Bay Hill CDP, FL",4884,1
12,04150,095,FL,Orange FL,"Bay Lake city, FL",47,1
12,04162,101,FL,Pasco FL,"Bayonet Point CDP, FL",23467,1
12,04200,103,FL,Pinellas FL,"Bay Pines CDP, FL",2931,1
12,04250,053,FL,Hernando FL,"Bayport CDP, FL",43,1
12,04350,081,FL,Manatee FL,"Bayshore Gardens CDP, FL",16323,1
12,04650,101,FL,Pasco FL,"Beacon Square CDP, FL",7224,1
12,04735,103,FL,Pinellas FL,"Bear Creek CDP, FL",1948,1
12,04925,115,FL,Sarasota FL,"Bee Ridge CDP, FL",9598,1
12,04975,041,FL,Gilchrist FL,"Bell town, FL",456,1
12,05025,019,FL,Clay FL,"Bellair-Meadowbrook Terrace CDP, FL",13343,1
12,05075,103,FL,Pinellas FL,"Belleair town, FL",3869,1
12,05100,103,FL,Pinellas FL,"Belleair Beach city, FL",1560,1
12,05125,103,FL,Pinellas FL,"Belleair Bluffs city, FL",2031,1
12,05150,103,FL,Pinellas FL,"Belleair Shore town, FL",109,1
12,05200,099,FL,Palm Beach FL,"Belle Glade city, FL",17467,1
12,05300,095,FL,Orange FL,"Belle Isle city, FL",5988,1
12,05375,083,FL,Marion FL,"Belleview city, FL",4492,1
12,05462,033,FL,Escambia FL,"Bellview CDP, FL",23355,1
12,05825,113,FL,Santa Rosa FL,"Berrydale CDP, FL",441,1
12,06100,035,FL,Flagler FL,"Beverly Beach town, FL",338,1
12,06125,017,FL,Citrus FL,"Beverly Hills CDP, FL",8445,1
12,06350,087,FL,Monroe FL,"Big Coppitt Key CDP, FL",2458,1
12,06425,087,FL,Monroe FL,"Big Pine Key CDP, FL",4252,1
12,06600,086,FL,Miami-Dade FL,"Biscayne Park village, FL",3055,1
12,06625,095,FL,Orange FL,"Bithlo CDP, FL",8268,1
12,06667,017,FL,Citrus FL,"Black Diamond CDP, FL",1101,1
12,06670,117,FL,Seminole FL,"Black Hammock CDP, FL",1144,1
12,06875,057,FL,Hillsborough FL,"Bloomingdale CDP, FL",22711,1
12,06925,013,FL,Calhoun FL,"Blountstown city, FL",2514,1
12,07300,099,FL,Palm Beach FL,"Boca Raton city, FL",84392,1
12,07375,071,FL,Lee FL,"Bokeelia CDP, FL",1780,1
12,07450,059,FL,Holmes FL,"Bonifay city, FL",2793,1
12,07525,071,FL,Lee FL,"Bonita Springs city, FL",43914,1
12,07687,011,FL,Broward FL,"Boulevard Gardens CDP, FL",1274,1
12,07775,049,FL,Hardee FL,"Bowling Green city, FL",2930,1
12,07875,099,FL,Palm Beach FL,"Boynton Beach city, FL",68217,1
12,07950,081,FL,Manatee FL,"Bradenton city, FL",49546,1
12,07975,081,FL,Manatee FL,"Bradenton Beach city, FL",1171,1
12,08125,105,FL,Polk FL,"Bradley Junction CDP, FL",686,1
